"","Entity","Code","SDG","Year","value"
"2945","Poland","POL","14_1_1_2",2016,95.55
"2946","Poland","POL","14_1_1_2",2017,96.75
"2947","Poland","POL","14_1_1_2",2018,89.52
"2948","Poland","POL","14_1_1_2",2019,96.67
"2969","Portugal","PRT","14_1_1_2",2000,98.96
"2970","Portugal","PRT","14_1_1_2",2001,97.91
"2971","Portugal","PRT","14_1_1_2",2002,94.99
"2972","Portugal","PRT","14_1_1_2",2003,98.88
"2973","Portugal","PRT","14_1_1_2",2004,94.08
"2974","Portugal","PRT","14_1_1_2",2005,91.46
"2975","Portugal","PRT","14_1_1_2",2006,97.3
"2976","Portugal","PRT","14_1_1_2",2007,98.21
"2977","Portugal","PRT","14_1_1_2",2008,98.89
"2978","Portugal","PRT","14_1_1_2",2009,89.91
"2979","Portugal","PRT","14_1_1_2",2010,98.9
"2980","Portugal","PRT","14_1_1_2",2011,98.35
"2981","Portugal","PRT","14_1_1_2",2012,97.75
"2982","Portugal","PRT","14_1_1_2",2013,96.95
"2983","Portugal","PRT","14_1_1_2",2014,96.49
"2984","Portugal","PRT","14_1_1_2",2015,95.09
"2985","Portugal","PRT","14_1_1_2",2016,98.36
"2986","Portugal","PRT","14_1_1_2",2017,98.1
"2987","Portugal","PRT","14_1_1_2",2018,96.97
"2988","Portugal","PRT","14_1_1_2",2019,99.22
"2989","Puerto Rico","PRI","14_1_1_2",2000,93.91
"2990","Puerto Rico","PRI","14_1_1_2",2001,99.35
"2991","Puerto Rico","PRI","14_1_1_2",2002,97.55
"2992","Puerto Rico","PRI","14_1_1_2",2003,97.32
"2993","Puerto Rico","PRI","14_1_1_2",2004,98.67
"2994","Puerto Rico","PRI","14_1_1_2",2005,99.7
"2995","Puerto Rico","PRI","14_1_1_2",2006,95.52
"2996","Puerto Rico","PRI","14_1_1_2",2007,99.58
"2997","Puerto Rico","PRI","14_1_1_2",2008,98.01
"2998","Puerto Rico","PRI","14_1_1_2",2009,84.23
"2999","Puerto Rico","PRI","14_1_1_2",2010,94.76
"3000","Puerto Rico","PRI","14_1_1_2",2011,99.47
"3001","Puerto Rico","PRI","14_1_1_2",2012,98.09
"3002","Puerto Rico","PRI","14_1_1_2",2013,97.63
"3003","Puerto Rico","PRI","14_1_1_2",2014,99.38
"3004","Puerto Rico","PRI","14_1_1_2",2015,97.33
"3005","Puerto Rico","PRI","14_1_1_2",2016,98.17
"3006","Puerto Rico","PRI","14_1_1_2",2017,95.22
"3007","Puerto Rico","PRI","14_1_1_2",2018,96
"3008","Puerto Rico","PRI","14_1_1_2",2019,99.54
"3009","Qatar","QAT","14_1_1_2",2000,95.81
"3010","Qatar","QAT","14_1_1_2",2001,99.76
"3011","Qatar","QAT","14_1_1_2",2002,96.44
"3012","Qatar","QAT","14_1_1_2",2003,97.43
"3013","Qatar","QAT","14_1_1_2",2004,96.29
"3014","Qatar","QAT","14_1_1_2",2005,95.25
"3015","Qatar","QAT","14_1_1_2",2006,89.17
"3016","Qatar","QAT","14_1_1_2",2007,91.58
"3017","Qatar","QAT","14_1_1_2",2008,93.45
"3018","Qatar","QAT","14_1_1_2",2009,95.04
"3019","Qatar","QAT","14_1_1_2",2010,99.09
"3020","Qatar","QAT","14_1_1_2",2011,98.74
"3021","Qatar","QAT","14_1_1_2",2012,98.47
"3022","Qatar","QAT","14_1_1_2",2013,99.56
"3023","Qatar","QAT","14_1_1_2",2014,99.67
"3024","Qatar","QAT","14_1_1_2",2015,99.49
"3025","Qatar","QAT","14_1_1_2",2016,99.2
"3026","Qatar","QAT","14_1_1_2",2017,98.27
"3027","Qatar","QAT","14_1_1_2",2018,99.62
"3028","Qatar","QAT","14_1_1_2",2019,98.35
"3029","Reunion","REU","14_1_1_2",2000,95.67
"3030","Reunion","REU","14_1_1_2",2001,99.82
"3031","Reunion","REU","14_1_1_2",2002,91.77
"3032","Reunion","REU","14_1_1_2",2003,99.82
"3033","Reunion","REU","14_1_1_2",2004,99.97
"3034","Reunion","REU","14_1_1_2",2005,96.06
"3035","Reunion","REU","14_1_1_2",2006,95.88
"3036","Reunion","REU","14_1_1_2",2007,98.76
"3037","Reunion","REU","14_1_1_2",2008,80.4
"3038","Reunion","REU","14_1_1_2",2009,97.75
"3039","Reunion","REU","14_1_1_2",2010,98.13
"3040","Reunion","REU","14_1_1_2",2011,99.65
"3041","Reunion","REU","14_1_1_2",2012,99.44
"3042","Reunion","REU","14_1_1_2",2013,94.15
"3043","Reunion","REU","14_1_1_2",2014,98.87
"3044","Reunion","REU","14_1_1_2",2015,99.36
"3045","Reunion","REU","14_1_1_2",2016,99.71
"3046","Reunion","REU","14_1_1_2",2017,99.67
"3047","Reunion","REU","14_1_1_2",2018,99.91
"3048","Reunion","REU","14_1_1_2",2019,92.35
"3049","Romania","ROU","14_1_1_2",2000,90.53
"3050","Romania","ROU","14_1_1_2",2001,84.82
"3051","Romania","ROU","14_1_1_2",2002,89.02
"3052","Romania","ROU","14_1_1_2",2003,98.35
"3053","Romania","ROU","14_1_1_2",2004,89.18
"3054","Romania","ROU","14_1_1_2",2005,84.82
"3055","Romania","ROU","14_1_1_2",2006,94.81
"3056","Romania","ROU","14_1_1_2",2007,88.07
"3057","Romania","ROU","14_1_1_2",2008,89.26
"3058","Romania","ROU","14_1_1_2",2009,95.86
"3059","Romania","ROU","14_1_1_2",2010,96.21
"3060","Romania","ROU","14_1_1_2",2011,98.53
"3061","Romania","ROU","14_1_1_2",2012,96.76
"3062","Romania","ROU","14_1_1_2",2013,94.62
"3063","Romania","ROU","14_1_1_2",2014,92.64
"3064","Romania","ROU","14_1_1_2",2015,94.52
"3065","Romania","ROU","14_1_1_2",2016,77
"3066","Romania","ROU","14_1_1_2",2017,96.71
"3067","Romania","ROU","14_1_1_2",2018,96.54
"3068","Romania","ROU","14_1_1_2",2019,96.71
"3069","Russia","RUS","14_1_1_2",2000,98.77
"3070","Russia","RUS","14_1_1_2",2001,97.92
"3071","Russia","RUS","14_1_1_2",2002,97.09
"3072","Russia","RUS","14_1_1_2",2003,97.57
"3073","Russia","RUS","14_1_1_2",2004,95.94
"3074","Russia","RUS","14_1_1_2",2005,96.31
"3075","Russia","RUS","14_1_1_2",2006,96.55
"3076","Russia","RUS","14_1_1_2",2007,96.34
"3077","Russia","RUS","14_1_1_2",2008,96.25
"3078","Russia","RUS","14_1_1_2",2009,96.69
"3079","Russia","RUS","14_1_1_2",2010,96.88
"3080","Russia","RUS","14_1_1_2",2011,96.46
"3081","Russia","RUS","14_1_1_2",2012,96.97
"3082","Russia","RUS","14_1_1_2",2013,97.59
"3083","Russia","RUS","14_1_1_2",2014,97.18
"3084","Russia","RUS","14_1_1_2",2015,96.07
"3085","Russia","RUS","14_1_1_2",2016,96.65
"3086","Russia","RUS","14_1_1_2",2017,97.22
"3087","Russia","RUS","14_1_1_2",2018,97.07
"3088","Russia","RUS","14_1_1_2",2019,97.21
"3099","Saint Helena","SHN","14_1_1_2",2000,98.99
"3100","Saint Helena","SHN","14_1_1_2",2001,99.55
"3101","Saint Helena","SHN","14_1_1_2",2002,99.09
"3102","Saint Helena","SHN","14_1_1_2",2003,99.91
"3103","Saint Helena","SHN","14_1_1_2",2004,98.24
"3104","Saint Helena","SHN","14_1_1_2",2005,97.71
"3105","Saint Helena","SHN","14_1_1_2",2006,98.91
"3106","Saint Helena","SHN","14_1_1_2",2007,99.07
"3107","Saint Helena","SHN","14_1_1_2",2008,99.27
"3108","Saint Helena","SHN","14_1_1_2",2009,99.16
"3109","Saint Helena","SHN","14_1_1_2",2010,93.47
"3110","Saint Helena","SHN","14_1_1_2",2011,98.55
"3111","Saint Helena","SHN","14_1_1_2",2012,98.07
"3112","Saint Helena","SHN","14_1_1_2",2013,98.92
"3113","Saint Helena","SHN","14_1_1_2",2014,99.02
"3114","Saint Helena","SHN","14_1_1_2",2015,97.51
"3115","Saint Helena","SHN","14_1_1_2",2016,99.67
"3116","Saint Helena","SHN","14_1_1_2",2017,98.1
"3117","Saint Helena","SHN","14_1_1_2",2018,99.35
"3118","Saint Helena","SHN","14_1_1_2",2019,98.81
"3119","Saint Kitts and Nevis","KNA","14_1_1_2",2000,98.57
"3120","Saint Kitts and Nevis","KNA","14_1_1_2",2001,67.03
"3121","Saint Kitts and Nevis","KNA","14_1_1_2",2002,99.37
"3122","Saint Kitts and Nevis","KNA","14_1_1_2",2003,74.67
"3123","Saint Kitts and Nevis","KNA","14_1_1_2",2004,94.98
"3124","Saint Kitts and Nevis","KNA","14_1_1_2",2006,93.19
"3125","Saint Kitts and Nevis","KNA","14_1_1_2",2007,99.28
"3126","Saint Kitts and Nevis","KNA","14_1_1_2",2009,77.15
"3127","Saint Kitts and Nevis","KNA","14_1_1_2",2010,60.66
"3128","Saint Kitts and Nevis","KNA","14_1_1_2",2013,99.28
"3129","Saint Kitts and Nevis","KNA","14_1_1_2",2014,79.93
"3130","Saint Kitts and Nevis","KNA","14_1_1_2",2015,98.21
"3131","Saint Kitts and Nevis","KNA","14_1_1_2",2017,93.37
"3132","Saint Lucia","LCA","14_1_1_2",2000,95.86
"3133","Saint Lucia","LCA","14_1_1_2",2001,92.96
"3134","Saint Lucia","LCA","14_1_1_2",2002,99.79
"3135","Saint Lucia","LCA","14_1_1_2",2003,45.48
"3136","Saint Lucia","LCA","14_1_1_2",2004,75.47
"3137","Saint Lucia","LCA","14_1_1_2",2005,91.37
"3138","Saint Lucia","LCA","14_1_1_2",2006,95.76
"3139","Saint Lucia","LCA","14_1_1_2",2007,73.84
"3140","Saint Lucia","LCA","14_1_1_2",2008,99.59
"3141","Saint Lucia","LCA","14_1_1_2",2009,85.05
"3142","Saint Lucia","LCA","14_1_1_2",2010,40.41
"3143","Saint Lucia","LCA","14_1_1_2",2011,93.72
"3144","Saint Lucia","LCA","14_1_1_2",2012,99.22
"3145","Saint Lucia","LCA","14_1_1_2",2013,98.24
"3146","Saint Lucia","LCA","14_1_1_2",2014,96.89
"3147","Saint Lucia","LCA","14_1_1_2",2015,93.03
"3148","Saint Lucia","LCA","14_1_1_2",2016,62.39
"3149","Saint Lucia","LCA","14_1_1_2",2017,83.56
"3150","Saint Lucia","LCA","14_1_1_2",2018,97.52
"3151","Saint Lucia","LCA","14_1_1_2",2019,98.34
"3152","Saint Martin (French part)","MAF","14_1_1_2",2001,0
"3153","Saint Martin (French part)","MAF","14_1_1_2",2009,5
"3154","Saint Martin (French part)","MAF","14_1_1_2",2010,0
"3155","Saint Martin (French part)","MAF","14_1_1_2",2017,70
"3156","Saint Pierre and Miquelon","SPM","14_1_1_2",2000,96.93
"3157","Saint Pierre and Miquelon","SPM","14_1_1_2",2001,94.95
"3158","Saint Pierre and Miquelon","SPM","14_1_1_2",2002,94.21
"3159","Saint Pierre and Miquelon","SPM","14_1_1_2",2003,95.45
"3160","Saint Pierre and Miquelon","SPM","14_1_1_2",2004,86.47
"3161","Saint Pierre and Miquelon","SPM","14_1_1_2",2005,92.6
"3162","Saint Pierre and Miquelon","SPM","14_1_1_2",2006,96.01
"3163","Saint Pierre and Miquelon","SPM","14_1_1_2",2007,98.18
"3164","Saint Pierre and Miquelon","SPM","14_1_1_2",2008,98.68
"3165","Saint Pierre and Miquelon","SPM","14_1_1_2",2009,93.73
"3166","Saint Pierre and Miquelon","SPM","14_1_1_2",2010,91.91
"3167","Saint Pierre and Miquelon","SPM","14_1_1_2",2011,86.45
"3168","Saint Pierre and Miquelon","SPM","14_1_1_2",2012,92.99
"3169","Saint Pierre and Miquelon","SPM","14_1_1_2",2013,93.49
"3170","Saint Pierre and Miquelon","SPM","14_1_1_2",2014,91.8
"3171","Saint Pierre and Miquelon","SPM","14_1_1_2",2015,94.29
"3172","Saint Pierre and Miquelon","SPM","14_1_1_2",2016,97.29
"3173","Saint Pierre and Miquelon","SPM","14_1_1_2",2017,95.1
"3174","Saint Pierre and Miquelon","SPM","14_1_1_2",2018,96.95
"3175","Saint Pierre and Miquelon","SPM","14_1_1_2",2019,95.05
"3176","Saint Vincent and the Grenadines","VCT","14_1_1_2",2000,96.8
"3177","Saint Vincent and the Grenadines","VCT","14_1_1_2",2001,93.53
"3178","Saint Vincent and the Grenadines","VCT","14_1_1_2",2002,98.43
"3179","Saint Vincent and the Grenadines","VCT","14_1_1_2",2003,74.06
"3180","Saint Vincent and the Grenadines","VCT","14_1_1_2",2004,87.3
"3181","Saint Vincent and the Grenadines","VCT","14_1_1_2",2005,96.89
"3182","Saint Vincent and the Grenadines","VCT","14_1_1_2",2006,87.13
"3183","Saint Vincent and the Grenadines","VCT","14_1_1_2",2007,78.91
"3184","Saint Vincent and the Grenadines","VCT","14_1_1_2",2008,91.67
"3185","Saint Vincent and the Grenadines","VCT","14_1_1_2",2009,81.21
"3186","Saint Vincent and the Grenadines","VCT","14_1_1_2",2010,65.76
"3187","Saint Vincent and the Grenadines","VCT","14_1_1_2",2011,95.34
"3188","Saint Vincent and the Grenadines","VCT","14_1_1_2",2012,97.71
"3189","Saint Vincent and the Grenadines","VCT","14_1_1_2",2013,96.14
"3190","Saint Vincent and the Grenadines","VCT","14_1_1_2",2014,96.53
"3191","Saint Vincent and the Grenadines","VCT","14_1_1_2",2015,97.79
"3192","Saint Vincent and the Grenadines","VCT","14_1_1_2",2016,87.11
"3193","Saint Vincent and the Grenadines","VCT","14_1_1_2",2017,87.87
"3194","Saint Vincent and the Grenadines","VCT","14_1_1_2",2018,98.55
"3195","Saint Vincent and the Grenadines","VCT","14_1_1_2",2019,91.71
"3196","Samoa","WSM","14_1_1_2",2000,99.88
"3197","Samoa","WSM","14_1_1_2",2001,99.82
"3198","Samoa","WSM","14_1_1_2",2002,95.4
"3199","Samoa","WSM","14_1_1_2",2003,91.87
"3200","Samoa","WSM","14_1_1_2",2004,90.4
"3201","Samoa","WSM","14_1_1_2",2005,87.35
"3202","Samoa","WSM","14_1_1_2",2006,99.93
"3203","Samoa","WSM","14_1_1_2",2007,95.81
"3204","Samoa","WSM","14_1_1_2",2008,95.84
"3205","Samoa","WSM","14_1_1_2",2009,98.92
"3206","Samoa","WSM","14_1_1_2",2010,98.4
"3207","Samoa","WSM","14_1_1_2",2011,99.43
"3208","Samoa","WSM","14_1_1_2",2012,97.71
"3209","Samoa","WSM","14_1_1_2",2013,97.91
"3210","Samoa","WSM","14_1_1_2",2014,99.6
"3211","Samoa","WSM","14_1_1_2",2015,93.11
"3212","Samoa","WSM","14_1_1_2",2016,99.35
"3213","Samoa","WSM","14_1_1_2",2017,97.55
"3214","Samoa","WSM","14_1_1_2",2018,98.39
"3215","Samoa","WSM","14_1_1_2",2019,99.82
"3216","Sao Tome and Principe","STP","14_1_1_2",2000,99.59
"3217","Sao Tome and Principe","STP","14_1_1_2",2001,97.83
"3218","Sao Tome and Principe","STP","14_1_1_2",2002,99.33
"3219","Sao Tome and Principe","STP","14_1_1_2",2003,98.95
"3220","Sao Tome and Principe","STP","14_1_1_2",2004,99.63
"3221","Sao Tome and Principe","STP","14_1_1_2",2005,95.87
"3222","Sao Tome and Principe","STP","14_1_1_2",2006,98.29
"3223","Sao Tome and Principe","STP","14_1_1_2",2007,97.94
"3224","Sao Tome and Principe","STP","14_1_1_2",2008,98.4
"3225","Sao Tome and Principe","STP","14_1_1_2",2009,97.13
"3226","Sao Tome and Principe","STP","14_1_1_2",2010,99.08
"3227","Sao Tome and Principe","STP","14_1_1_2",2011,99.62
"3228","Sao Tome and Principe","STP","14_1_1_2",2012,99.36
"3229","Sao Tome and Principe","STP","14_1_1_2",2013,97.96
"3230","Sao Tome and Principe","STP","14_1_1_2",2014,99.45
"3231","Sao Tome and Principe","STP","14_1_1_2",2015,98.99
"3232","Sao Tome and Principe","STP","14_1_1_2",2016,99.57
"3233","Sao Tome and Principe","STP","14_1_1_2",2017,98.96
"3234","Sao Tome and Principe","STP","14_1_1_2",2018,99.2
"3235","Sao Tome and Principe","STP","14_1_1_2",2019,99.33
"3236","Saudi Arabia","SAU","14_1_1_2",2000,98.75
"3237","Saudi Arabia","SAU","14_1_1_2",2001,98.97
"3238","Saudi Arabia","SAU","14_1_1_2",2002,91.63
"3239","Saudi Arabia","SAU","14_1_1_2",2003,98.04
"3240","Saudi Arabia","SAU","14_1_1_2",2004,97.96
"3241","Saudi Arabia","SAU","14_1_1_2",2005,97.62
"3242","Saudi Arabia","SAU","14_1_1_2",2006,97.87
"3243","Saudi Arabia","SAU","14_1_1_2",2007,98.63
"3244","Saudi Arabia","SAU","14_1_1_2",2008,98.47
"3245","Saudi Arabia","SAU","14_1_1_2",2009,98.76
"3246","Saudi Arabia","SAU","14_1_1_2",2010,96.32
"3247","Saudi Arabia","SAU","14_1_1_2",2011,99.1
"3248","Saudi Arabia","SAU","14_1_1_2",2012,98.82
"3249","Saudi Arabia","SAU","14_1_1_2",2013,98.92
"3250","Saudi Arabia","SAU","14_1_1_2",2014,99.13
"3251","Saudi Arabia","SAU","14_1_1_2",2015,97.4
"3252","Saudi Arabia","SAU","14_1_1_2",2016,99.74
"3253","Saudi Arabia","SAU","14_1_1_2",2017,99.91
"3254","Saudi Arabia","SAU","14_1_1_2",2018,99.72
"3255","Saudi Arabia","SAU","14_1_1_2",2019,99.01
"3256","Senegal","SEN","14_1_1_2",2000,99.26
"3257","Senegal","SEN","14_1_1_2",2001,97.24
"3258","Senegal","SEN","14_1_1_2",2002,95.14
"3259","Senegal","SEN","14_1_1_2",2003,73.3
"3260","Senegal","SEN","14_1_1_2",2004,87.37
"3261","Senegal","SEN","14_1_1_2",2005,91.33
"3262","Senegal","SEN","14_1_1_2",2006,90.21
"3263","Senegal","SEN","14_1_1_2",2007,86.89
"3264","Senegal","SEN","14_1_1_2",2008,94.25
"3265","Senegal","SEN","14_1_1_2",2009,86.5
"3266","Senegal","SEN","14_1_1_2",2010,96.14
"3267","Senegal","SEN","14_1_1_2",2011,96.44
"3268","Senegal","SEN","14_1_1_2",2012,94.76
"3269","Senegal","SEN","14_1_1_2",2013,96.94
"3270","Senegal","SEN","14_1_1_2",2014,90.19
"3271","Senegal","SEN","14_1_1_2",2015,93.43
"3272","Senegal","SEN","14_1_1_2",2016,95.2
"3273","Senegal","SEN","14_1_1_2",2017,94.61
"3274","Senegal","SEN","14_1_1_2",2018,86.74
"3275","Senegal","SEN","14_1_1_2",2019,95.01
"3276","Seychelles","SYC","14_1_1_2",2000,98.69
"3277","Seychelles","SYC","14_1_1_2",2001,98.45
"3278","Seychelles","SYC","14_1_1_2",2002,99.16
"3279","Seychelles","SYC","14_1_1_2",2003,94.39
"3280","Seychelles","SYC","14_1_1_2",2004,98.13
"3281","Seychelles","SYC","14_1_1_2",2005,99.09
"3282","Seychelles","SYC","14_1_1_2",2006,99.82
"3283","Seychelles","SYC","14_1_1_2",2007,99.69
"3284","Seychelles","SYC","14_1_1_2",2008,99.57
"3285","Seychelles","SYC","14_1_1_2",2009,99.33
"3286","Seychelles","SYC","14_1_1_2",2010,99.76
"3287","Seychelles","SYC","14_1_1_2",2011,99.8
"3288","Seychelles","SYC","14_1_1_2",2012,99.74
"3289","Seychelles","SYC","14_1_1_2",2013,99.73
"3290","Seychelles","SYC","14_1_1_2",2014,99.66
"3291","Seychelles","SYC","14_1_1_2",2015,99.6
"3292","Seychelles","SYC","14_1_1_2",2016,99.67
"3293","Seychelles","SYC","14_1_1_2",2017,98.9
"3294","Seychelles","SYC","14_1_1_2",2018,98.3
"3295","Seychelles","SYC","14_1_1_2",2019,99.14
"3296","Sierra Leone","SLE","14_1_1_2",2000,97.41
"3297","Sierra Leone","SLE","14_1_1_2",2001,99.23
"3298","Sierra Leone","SLE","14_1_1_2",2002,97.86
"3299","Sierra Leone","SLE","14_1_1_2",2003,98.22
"3300","Sierra Leone","SLE","14_1_1_2",2004,93.65
"3301","Sierra Leone","SLE","14_1_1_2",2005,96.13
"3302","Sierra Leone","SLE","14_1_1_2",2006,97.73
"3303","Sierra Leone","SLE","14_1_1_2",2007,97.88
"3304","Sierra Leone","SLE","14_1_1_2",2008,95.36
"3305","Sierra Leone","SLE","14_1_1_2",2009,97.2
"3306","Sierra Leone","SLE","14_1_1_2",2010,93.06
"3307","Sierra Leone","SLE","14_1_1_2",2011,98.4
"3308","Sierra Leone","SLE","14_1_1_2",2012,98.4
"3309","Sierra Leone","SLE","14_1_1_2",2013,99.08
"3310","Sierra Leone","SLE","14_1_1_2",2014,97.1
"3311","Sierra Leone","SLE","14_1_1_2",2015,98.73
"3312","Sierra Leone","SLE","14_1_1_2",2016,97.1
"3313","Sierra Leone","SLE","14_1_1_2",2017,98.44
"3314","Sierra Leone","SLE","14_1_1_2",2018,96.76
"3315","Sierra Leone","SLE","14_1_1_2",2019,89.82
"3336","Solomon Islands","SLB","14_1_1_2",2000,97.38
"3337","Solomon Islands","SLB","14_1_1_2",2001,97.17
"3338","Solomon Islands","SLB","14_1_1_2",2002,93.65
"3339","Solomon Islands","SLB","14_1_1_2",2003,89.97
"3340","Solomon Islands","SLB","14_1_1_2",2004,93.9
"3341","Solomon Islands","SLB","14_1_1_2",2005,95.13
"3342","Solomon Islands","SLB","14_1_1_2",2006,97.34
"3343","Solomon Islands","SLB","14_1_1_2",2007,95.46
"3344","Solomon Islands","SLB","14_1_1_2",2008,98.04
"3345","Solomon Islands","SLB","14_1_1_2",2009,98.04
"3346","Solomon Islands","SLB","14_1_1_2",2010,84.47
"3347","Solomon Islands","SLB","14_1_1_2",2011,96.75
"3348","Solomon Islands","SLB","14_1_1_2",2012,99.04
"3349","Solomon Islands","SLB","14_1_1_2",2013,97.16
"3350","Solomon Islands","SLB","14_1_1_2",2014,98.07
"3351","Solomon Islands","SLB","14_1_1_2",2015,91.59
"3352","Solomon Islands","SLB","14_1_1_2",2016,98.52
"3353","Solomon Islands","SLB","14_1_1_2",2017,98.09
"3354","Solomon Islands","SLB","14_1_1_2",2018,98.84
"3355","Solomon Islands","SLB","14_1_1_2",2019,98.28
"3356","Somalia","SOM","14_1_1_2",2000,97.43
"3357","Somalia","SOM","14_1_1_2",2001,98.12
"3358","Somalia","SOM","14_1_1_2",2002,91.75
"3359","Somalia","SOM","14_1_1_2",2003,89.92
"3360","Somalia","SOM","14_1_1_2",2004,91.55
"3361","Somalia","SOM","14_1_1_2",2005,95.25
"3362","Somalia","SOM","14_1_1_2",2006,96.76
"3363","Somalia","SOM","14_1_1_2",2007,97.76
"3364","Somalia","SOM","14_1_1_2",2008,99.11
"3365","Somalia","SOM","14_1_1_2",2009,99.32
"3366","Somalia","SOM","14_1_1_2",2010,97.31
"3367","Somalia","SOM","14_1_1_2",2011,98.43
"3368","Somalia","SOM","14_1_1_2",2012,99.25
"3369","Somalia","SOM","14_1_1_2",2013,97.5
"3370","Somalia","SOM","14_1_1_2",2014,98.27
"3371","Somalia","SOM","14_1_1_2",2015,98.38
"3372","Somalia","SOM","14_1_1_2",2016,98.05
"3373","Somalia","SOM","14_1_1_2",2017,97.46
"3374","Somalia","SOM","14_1_1_2",2018,97.12
"3375","Somalia","SOM","14_1_1_2",2019,98.18
"3376","South Africa","ZAF","14_1_1_2",2000,94.16
"3377","South Africa","ZAF","14_1_1_2",2001,97.34
"3378","South Africa","ZAF","14_1_1_2",2002,94.91
"3379","South Africa","ZAF","14_1_1_2",2003,97.61
"3380","South Africa","ZAF","14_1_1_2",2004,95.52
"3381","South Africa","ZAF","14_1_1_2",2005,97.53
"3382","South Africa","ZAF","14_1_1_2",2006,97.36
"3383","South Africa","ZAF","14_1_1_2",2007,97.44
"3384","South Africa","ZAF","14_1_1_2",2008,97.13
"3385","South Africa","ZAF","14_1_1_2",2009,96.13
"3386","South Africa","ZAF","14_1_1_2",2010,97.68
"3387","South Africa","ZAF","14_1_1_2",2011,96.74
"3388","South Africa","ZAF","14_1_1_2",2012,98.31
"3389","South Africa","ZAF","14_1_1_2",2013,97
"3390","South Africa","ZAF","14_1_1_2",2014,95.17
"3391","South Africa","ZAF","14_1_1_2",2015,97.47
"3392","South Africa","ZAF","14_1_1_2",2016,98.51
"3393","South Africa","ZAF","14_1_1_2",2017,96.97
"3394","South Africa","ZAF","14_1_1_2",2018,96.99
"3395","South Africa","ZAF","14_1_1_2",2019,97.59
"3416","South Korea","KOR","14_1_1_2",2000,97.95
"3417","South Korea","KOR","14_1_1_2",2001,98.47
"3418","South Korea","KOR","14_1_1_2",2002,97.36
"3419","South Korea","KOR","14_1_1_2",2003,95.32
"3420","South Korea","KOR","14_1_1_2",2004,94.81
"3421","South Korea","KOR","14_1_1_2",2005,95.87
"3422","South Korea","KOR","14_1_1_2",2006,90.74
"3423","South Korea","KOR","14_1_1_2",2007,93.43
"3424","South Korea","KOR","14_1_1_2",2008,97.98
"3425","South Korea","KOR","14_1_1_2",2009,94.89
"3426","South Korea","KOR","14_1_1_2",2010,94.93
"3427","South Korea","KOR","14_1_1_2",2011,96.78
"3428","South Korea","KOR","14_1_1_2",2012,95.54
"3429","South Korea","KOR","14_1_1_2",2013,92.6
"3430","South Korea","KOR","14_1_1_2",2014,95.78
"3431","South Korea","KOR","14_1_1_2",2015,96.48
"3432","South Korea","KOR","14_1_1_2",2016,94.98
"3433","South Korea","KOR","14_1_1_2",2017,97.66
"3434","South Korea","KOR","14_1_1_2",2018,98.46
"3435","South Korea","KOR","14_1_1_2",2019,96.99
"3516","Spain","ESP","14_1_1_2",2000,98.51
"3517","Spain","ESP","14_1_1_2",2001,99.66
"3518","Spain","ESP","14_1_1_2",2002,99.37
"3519","Spain","ESP","14_1_1_2",2003,98.89
"3520","Spain","ESP","14_1_1_2",2004,96.87
"3521","Spain","ESP","14_1_1_2",2005,97.12
"3522","Spain","ESP","14_1_1_2",2006,97.05
"3523","Spain","ESP","14_1_1_2",2007,98.22
"3524","Spain","ESP","14_1_1_2",2008,98.87
"3525","Spain","ESP","14_1_1_2",2009,97.8
"3526","Spain","ESP","14_1_1_2",2010,97.44
"3527","Spain","ESP","14_1_1_2",2011,98.52
"3528","Spain","ESP","14_1_1_2",2012,96.35
"3529","Spain","ESP","14_1_1_2",2013,96.08
"3530","Spain","ESP","14_1_1_2",2014,97.07
"3531","Spain","ESP","14_1_1_2",2015,93.96
"3532","Spain","ESP","14_1_1_2",2016,98.12
"3533","Spain","ESP","14_1_1_2",2017,98.73
"3534","Spain","ESP","14_1_1_2",2018,98.3
"3535","Spain","ESP","14_1_1_2",2019,99.64
"3536","Sri Lanka","LKA","14_1_1_2",2000,94.46
"3537","Sri Lanka","LKA","14_1_1_2",2001,95.61
"3538","Sri Lanka","LKA","14_1_1_2",2002,95.67
"3539","Sri Lanka","LKA","14_1_1_2",2003,96.66
"3540","Sri Lanka","LKA","14_1_1_2",2004,97.7
"3541","Sri Lanka","LKA","14_1_1_2",2005,95.97
"3542","Sri Lanka","LKA","14_1_1_2",2006,97.48
"3543","Sri Lanka","LKA","14_1_1_2",2007,98.05
"3544","Sri Lanka","LKA","14_1_1_2",2008,97.6
"3545","Sri Lanka","LKA","14_1_1_2",2009,97.23
"3546","Sri Lanka","LKA","14_1_1_2",2010,94.28
"3547","Sri Lanka","LKA","14_1_1_2",2011,95.67
"3548","Sri Lanka","LKA","14_1_1_2",2012,96.25
"3549","Sri Lanka","LKA","14_1_1_2",2013,92.8
"3550","Sri Lanka","LKA","14_1_1_2",2014,94.91
"3551","Sri Lanka","LKA","14_1_1_2",2015,99.09
"3552","Sri Lanka","LKA","14_1_1_2",2016,93.18
"3553","Sri Lanka","LKA","14_1_1_2",2017,95.62
"3554","Sri Lanka","LKA","14_1_1_2",2018,95.7
"3555","Sri Lanka","LKA","14_1_1_2",2019,98.09
"3576","Sudan","SDN","14_1_1_2",2000,98.8
"3577","Sudan","SDN","14_1_1_2",2001,98.92
"3578","Sudan","SDN","14_1_1_2",2002,89.11
